,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
1540,15996252705,"Sorry man, my mistake. Happy editing in an enviroemnt were you can be called a racist and fuck all will be done, but you lose your temper and ask for a time our of 12 hours and get blocked for a week. And people wonder why I get fucking angry? What a shower of cunts.",1,0,1,0,1,0
1571,16391269128,"lol, your page is getting fucking owned!
TEABAG!",1,0,1,0,0,0
1602,16785859745,", and I hope you enjoy dying of radiation, you fucking pussy.",1,0,1,0,1,0
1649,17141984497,"""

 You are a jerk 

  You deserve yaoi Ohhhhh   """,1,0,1,0,1,0
1663,17313518568,"BITCH DON'T WARN ME EVER AGAIN

BITCH",1,0,1,0,1,0
1695,17546075511,"you're a dirty faggot 

lick my hairy nut sack douche bag, i'm gonna edit the shit out of wikipedia and enjoy it so fuk you",1,1,1,0,1,0
1699,17610558823,THE PERSONG SITTING TO MY RIGHT IS A STINKY VAGINA FACE,1,0,1,0,1,0
1703,17628940425,"Stop being a shithead, or I will rip off your head and piss down your esophagus, mother fucker. We Came In?",1,1,1,1,1,0
1733,17911793911,Handing out blocks using Twinkle. What a fucking disgrace. — lfdder,1,0,1,0,1,0
1744,17966447643,and why the fuck you say fuck you up there? fuck you too man!,1,1,1,0,1,0
1752,18030683182,I bet Uber here would love to shove that rotting green foot up his pussy.,1,0,1,0,0,0
1785,18338547019,"I don`t 

and don`t accuse me. and if you don`t have time so why you`re making that to Preity??? leave her. son of bitch. I am not the one whom you have blocked and if it had been me you couldn`t have done nothing in any case. Stupid asshole.",1,0,1,0,1,0
1840,18971593703,"""

You know... [Wikipedia:Articles for deletion/Frasier's Curse you're fucking crazier] than I  thought. Try ADDING SOME CONTENT, not judging others. What a frigging piker. GROW THE FUCK UP. // nkB """,1,0,1,0,0,0
1841,18994259475,"""

 no cats for you! 

You're a dick, go fuck a cat, wait you can't even get that pussy ) 

  
""",1,0,1,0,1,0
1853,19115173161,"See you 

Lousy cunt",1,0,1,0,1,0
1861,19197813220,"""

 """"Absolute load of shit"""" 

Your quoted remarks are clearly uncivil and yet you comment on the civility of others. Such a stance beggars belief. Would you care to explain yourself.   Talk  """,1,0,1,0,0,0
1879,19348078463,"HELLO AGAIN 

dont give a fcuk bull shit on wikipedia

and boy friend of your user:sikh history gezaaa 86.166.250.11",1,0,1,0,1,0
1880,19348422492,"Nah, thats okay, I'll just change IPs, just keep being a dick. I hope you like sucking on your own, thats if you got one.",1,0,1,0,1,0
1916,19824586850,"Fuck Wikipedia and fuck all the leftist, liberal, faggot-loving Jew Communists that run this fucked up piece of shit website!",1,1,1,0,1,1
1950,20176793145,"JIMBO WALES WONT STOP MESSING WITH MY ASS PUS 

Get the fuck off my internet, worm. Get out now.",1,0,1,0,1,0
1951,20178120620,"stop reverting my edit
your so fucken gay get a fucken life your fagot or go get laid or something",1,1,1,0,1,1
2010,20868123052,"YOU LIKE COCK 8==========D - - - - - 

NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER .",1,0,1,0,1,0
2018,20943389092,"fuck dancehallqueen 

FUCK U BITCH  YOU STUPID CUNT EATING DYKE ASS JAMAICAN HO",1,0,1,0,1,0
2030,21133004205,SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURITYFUCK HOMELAND SECURI,1,1,1,0,0,0
2056,21386827921,YA GODDAMIT IDIOT MY IP CHANGES WHEN AN ADMISTOR BANNED MY ORIGINAL IP SO DONT BLOCK ME U D!CK,1,0,1,0,0,0
2090,21670328453,"YOU PROVE MY POINT 

IF YOU BLOCK ME, YOU WOULD ONLY MAKE ME RIGHT. ALL I EVER ASKED WAS FOR YOU TO LEAVE ME ALONE, SO GO AWAY OR BLOCK ME SHIT BAG, IM TIRED OF THIS DISCUSSION ALREADY.",1,0,1,0,1,0
2104,21797810944,You're a prick. 194.66.175.71,1,0,1,0,1,0
2111,21831935049,He IS in Gay German Nazi Faggots. Please do not delete facts.,1,0,1,0,1,1
2116,21875348118,"""

proposal that nobody at an/i seems to be getting
To stop all this shit from going out of hand, here's what to do:
 protect this article again
 interaction ban on Sports and Politics and Andromedean  
if either violates interaction ban then block for 14 days.
.
Andromedean is not faultless in this, but Sports and Politics and her """"It's not my fault it's your fault"""" attitude isn't helping anyone, so s&P;, please except that you have a portion of the blame, and stop denying your faults. you've done wrong and andromedean hasn't helped much by reacting for as long as he did, but s&P;, you're the catalyst, so stop the war, stop the drama, and someone please put at least a 3 month protection on this article and interaction ban on both users before i start sending Arceus after people. 199.101.61.190  """,0,0,1,0,0,0
2176,22455042079,king of the world and we will eat a dick,1,0,1,0,0,0
2177,22456624469,|decline=Fucking bellend —,1,0,1,0,0,0
2181,22500684716,"""

 Talmudical yeshivah of philadelphia """"who"""" """"citation needed"""" 

Who the fuck are you?! He does'nt have to tell you who he is . I know him he was there, in TYP for 4 fucken years; you were'nt there for a day so shut the fuck up. And how the fuck is he supposed to citate his sources if they want to stay annonymous. I know them, they were all there for at least 4 years. Be careful man, it's not smart to fuck with the YMG.""",1,0,1,0,0,0
2187,22560254081,If you guys really discuss napoleon you need to get a fuckin life. it is so sad that you would rather discuss someone who has been dead for years then to look at porn.YOU GUYS R HOMOSEXUALS LIKE ANAL SEX TYPES,1,0,1,0,1,1
2222,22849877664,"your edit filter sucks 

get rid of it you fag",1,0,1,0,1,0
2227,22912531186,"editheadz 
You, sir, are an idiot. I have moved our text here:
http://www.freearchive.org/wiki2/index.php/Tape_editing
see if we care. It's not that wikipedia means anything, you know?
Your bullshit administrators ruin everything anyway.
Pull your crap on your dogs or cats or kids, we don't care for it.",1,0,1,0,1,0
2243,23028516581,Then you can fuck off you pompous ass. I have singlked you out for some education in respect and honesty. You aren't fit to talk to me please stop untill you have an education and understand the full requirments for Civility and non abuse.,1,0,1,0,1,0
2259,23158105491,10fags fags fcockc dick0,1,0,1,0,0,0
2263,23253543943,"Are you a fucking dick-head?  People like you should be prohibited from editing Wikipedia.  You should first learn some history, and stop spreading your propaganda.",1,1,1,0,1,0
2297,23583430179,"Suck it!!! Asyou're used to do,ignorant Romanian Nazi!",1,0,1,0,1,1
2311,23725833185,Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages.,1,0,1,0,1,0
2317,23787932671,THE GUY ABOVE ME IS A WANKER!!,1,0,1,0,0,0
2322,23824150340,"LOL 

Stop eating shit you nigger!!",1,0,1,0,1,1
2371,24246053819,"""

 Clarification 
Oh you're a fucking idiot bastard right?! Many of Wikipedia users thinks that my editing is very very very constructive only you're who is too far from constructive comment to any other editing. Wikipedia is free to edit as we are here members and have sufficient knowledge to give information to world citizens am I right hot damn bastard?? anonymous ]  """,1,0,1,0,1,0
2381,24334432021,"November 2015 (UTC)
Fuck off. Your accusations are baseless, your writing style is atrocious. Prose means prose, not fluff. -   00:39, 16",1,0,1,0,1,0
2457,25059133070,"You. 

You're such a sad person, the fact you FAILED RfA makes me LAUGH!
I hope you get raped & murdered and you rot in hell you CUNT!",1,0,1,1,1,0
2484,25355767531,"Fuck you Orange Suede Sof 

Fuck you Orange Suede Sofa, ClueBot, ClueBotNG, Megizue, Dreaded Walrus and J. Delanoy. You wanna be cyber bullied for personal attacks? Anonymous hates you.",1,1,1,0,1,0
2487,25390434825,PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PENIS PE,1,0,1,0,0,0
